,2k,4k,6k,500k,1k,3k,8k
6797,65,-5,100,20.0,25.0,35.0,70.0
6798,65,0,-5,20.0,25.0,30.0,15.0
6799,65,0,0,15.0,25.0,30.0,15.0
6800,65,0,5,15.0,25.0,30.0,15.0
6801,65,0,10,20.0,25.0,30.0,15.0
6802,65,0,15,20.0,25.0,30.0,20.0
6803,65,0,20,20.0,25.0,30.0,20.0
6804,65,0,25,20.0,25.0,30.0,25.0
6805,65,0,30,20.0,25.0,30.0,25.0
6806,65,0,35,20.0,25.0,30.0,30.0
6807,65,0,40,20.0,25.0,30.0,30.0
6808,65,0,45,20.0,25.0,35.0,35.0
6809,65,0,50,20.0,25.0,35.0,35.0
6810,65,0,55,20.0,25.0,35.0,40.0
6811,65,0,60,20.0,25.0,35.0,45.0
6812,65,0,65,20.0,25.0,35.0,50.0
6813,65,0,70,20.0,25.0,35.0,50.0
6814,65,0,75,20.0,25.0,35.0,55.0
6815,65,0,80,20.0,25.0,35.0,55.0
6816,65,0,85,20.0,25.0,35.0,60.0
6817,65,0,90,20.0,25.0,40.0,60.0
6818,65,0,95,20.0,25.0,40.0,65.0
6819,65,0,100,20.0,25.0,40.0,70.0
6820,65,5,-5,15.0,25.0,30.0,15.0
6821,65,5,0,20.0,25.0,30.0,15.0
6822,65,5,5,15.0,25.0,30.0,15.0
6823,65,5,10,20.0,30.0,35.0,15.0
6824,65,5,15,20.0,30.0,35.0,20.0
6825,65,5,20,20.0,25.0,35.0,20.0
6826,65,5,25,20.0,30.0,35.0,25.0
6827,65,5,30,20.0,30.0,30.0,25.0
6828,65,5,35,20.0,30.0,35.0,30.0
6829,65,5,40,20.0,30.0,35.0,30.0
6830,65,5,45,20.0,25.0,35.0,35.0
6831,65,5,50,20.0,25.0,35.0,40.0
6832,65,5,55,20.0,25.0,35.0,45.0
6833,65,5,60,20.0,25.0,35.0,50.0
6834,65,5,65,20.0,25.0,40.0,50.0
6835,65,5,70,20.0,25.0,40.0,55.0
6836,65,5,75,20.0,25.0,40.0,55.0
6837,65,5,80,20.0,25.0,40.0,60.0
6838,65,5,85,20.0,25.0,40.0,65.0
6839,65,5,90,20.0,25.0,40.0,65.0
6840,65,5,95,20.0,25.0,40.0,70.0
6841,65,5,100,25.0,30.0,40.0,70.0
6842,65,10,-5,15.0,25.0,35.0,10.0
6843,65,10,0,15.0,25.0,35.0,15.0
6844,65,10,5,20.0,30.0,35.0,15.0
6845,65,10,10,20.0,30.0,35.0,15.0
6846,65,10,15,20.0,30.0,35.0,20.0
6847,65,10,20,20.0,30.0,35.0,20.0
6848,65,10,25,20.0,30.0,35.0,25.0
6849,65,10,30,20.0,30.0,35.0,30.0
6850,65,10,35,20.0,30.0,35.0,30.0
6851,65,10,40,25.0,30.0,35.0,30.0
6852,65,10,45,25.0,30.0,35.0,35.0
6853,65,10,50,20.0,30.0,40.0,40.0
6854,65,10,55,25.0,30.0,40.0,45.0
6855,65,10,60,25.0,30.0,40.0,50.0
6856,65,10,65,25.0,30.0,40.0,55.0
6857,65,10,70,25.0,30.0,40.0,55.0
6858,65,10,75,20.0,30.0,45.0,60.0
6859,65,10,80,20.0,30.0,45.0,60.0
6860,65,10,85,25.0,30.0,45.0,65.0
6861,65,10,90,25.0,30.0,45.0,65.0
6862,65,10,95,25.0,30.0,45.0,70.0
6863,65,10,100,25.0,30.0,45.0,70.0
6864,65,15,-5,15.0,25.0,35.0,10.0
6865,65,15,0,15.0,25.0,35.0,15.0
6866,65,15,5,20.0,25.0,35.0,15.0
6867,65,15,10,20.0,25.0,35.0,15.0
6868,65,15,15,20.0,30.0,35.0,20.0
6869,65,15,20,20.0,30.0,35.0,20.0
6870,65,15,25,20.0,30.0,35.0,25.0
6871,65,15,30,25.0,30.0,35.0,30.0
6872,65,15,35,25.0,30.0,35.0,30.0
6873,65,15,40,25.0,30.0,35.0,35.0
6874,65,15,45,25.0,30.0,40.0,40.0
6875,65,15,50,25.0,30.0,40.0,45.0
6876,65,15,55,25.0,30.0,40.0,50.0
6877,65,15,60,25.0,30.0,40.0,50.0
6878,65,15,65,25.0,30.0,45.0,55.0
6879,65,15,70,25.0,30.0,45.0,60.0
6880,65,15,75,25.0,30.0,45.0,60.0
6881,65,15,80,25.0,30.0,45.0,65.0
6882,65,15,85,25.0,30.0,45.0,65.0
6883,65,15,90,25.0,30.0,45.0,70.0
6884,65,15,95,25.0,30.0,45.0,70.0
6885,65,15,100,25.0,30.0,45.0,70.0
6886,65,20,-5,15.0,25.0,40.0,10.0
6887,65,20,0,15.0,25.0,40.0,15.0
6888,65,20,5,15.0,25.0,40.0,15.0
6889,65,20,10,20.0,25.0,40.0,15.0
6890,65,20,15,20.0,25.0,40.0,20.0
6891,65,20,20,20.0,30.0,40.0,20.0
6892,65,20,25,20.0,30.0,40.0,25.0
6893,65,20,30,25.0,30.0,40.0,30.0
6894,65,20,35,25.0,30.0,40.0,30.0
6895,65,20,40,25.0,30.0,40.0,35.0
6896,65,20,45,25.0,30.0,40.0,40.0
6897,65,20,50,25.0,30.0,40.0,45.0
6898,65,20,55,25.0,30.0,45.0,50.0
6899,65,20,60,25.0,30.0,45.0,55.0
6900,65,20,65,25.0,30.0,45.0,55.0
6901,65,20,70,25.0,30.0,45.0,60.0
6902,65,20,75,25.0,30.0,45.0,60.0
6903,65,20,80,25.0,30.0,50.0,65.0
6904,65,20,85,25.0,30.0,50.0,65.0
6905,65,20,90,25.0,30.0,50.0,70.0
6906,65,20,95,25.0,30.0,50.0,70.0
6907,65,20,100,25.0,30.0,50.0,75.0
6908,65,25,-5,15.0,25.0,40.0,15.0
6909,65,25,0,15.0,25.0,40.0,15.0
6910,65,25,5,15.0,25.0,40.0,15.0
6911,65,25,10,15.0,25.0,40.0,15.0
6912,65,25,15,20.0,30.0,45.0,20.0
6913,65,25,20,20.0,30.0,45.0,25.0
6914,65,25,25,25.0,30.0,45.0,25.0
6915,65,25,30,25.0,35.0,45.0,30.0
6916,65,25,35,25.0,35.0,45.0,35.0
6917,65,25,40,25.0,35.0,45.0,40.0
6918,65,25,45,25.0,35.0,45.0,45.0
6919,65,25,50,25.0,35.0,45.0,50.0
6920,65,25,55,25.0,35.0,45.0,55.0
6921,65,25,60,25.0,35.0,45.0,55.0
6922,65,25,65,25.0,35.0,45.0,60.0
6923,65,25,70,25.0,35.0,50.0,60.0
6924,65,25,75,25.0,35.0,50.0,65.0
6925,65,25,80,25.0,30.0,50.0,65.0
6926,65,25,85,25.0,30.0,50.0,70.0
6927,65,25,90,25.0,35.0,50.0,70.0
6928,65,25,95,25.0,30.0,50.0,70.0
6929,65,25,100,25.0,30.0,50.0,75.0
6930,65,30,-5,15.0,25.0,45.0,15.0
6931,65,30,0,15.0,25.0,45.0,15.0
6932,65,30,5,15.0,25.0,45.0,15.0
6933,65,30,10,15.0,25.0,45.0,20.0
6934,65,30,15,20.0,30.0,45.0,20.0
6935,65,30,20,20.0,30.0,45.0,25.0
6936,65,30,25,25.0,35.0,45.0,25.0
6937,65,30,30,25.0,35.0,45.0,30.0
6938,65,30,35,25.0,35.0,45.0,35.0
6939,65,30,40,25.0,35.0,45.0,40.0
6940,65,30,45,25.0,35.0,45.0,40.0
6941,65,30,50,25.0,35.0,45.0,50.0
6942,65,30,55,25.0,35.0,45.0,55.0
6943,65,30,60,25.0,35.0,50.0,55.0
6944,65,30,65,25.0,35.0,50.0,60.0
6945,65,30,70,25.0,35.0,50.0,65.0
6946,65,30,75,25.0,35.0,50.0,65.0
6947,65,30,80,25.0,35.0,50.0,65.0
6948,65,30,85,25.0,35.0,50.0,70.0
6949,65,30,90,25.0,35.0,55.0,70.0
6950,65,30,95,25.0,35.0,55.0,75.0
6951,65,30,100,25.0,35.0,55.0,75.0
6952,65,35,-5,15.0,25.0,45.0,15.0
6953,65,35,0,15.0,25.0,45.0,15.0
6954,65,35,5,15.0,25.0,45.0,15.0
6955,65,35,10,15.0,25.0,50.0,20.0
6956,65,35,15,20.0,30.0,50.0,20.0
6957,65,35,20,20.0,30.0,50.0,20.0
6958,65,35,25,25.0,30.0,50.0,25.0
6959,65,35,30,25.0,35.0,50.0,30.0
6960,65,35,35,25.0,35.0,50.0,35.0
6961,65,35,40,25.0,35.0,50.0,40.0
6962,65,35,45,25.0,35.0,50.0,45.0
6963,65,35,50,25.0,35.0,50.0,50.0
6964,65,35,55,25.0,35.0,50.0,55.0
6965,65,35,60,25.0,35.0,50.0,60.0
6966,65,35,65,30.0,35.0,50.0,65.0
6967,65,35,70,25.0,35.0,50.0,65.0
6968,65,35,75,25.0,35.0,55.0,65.0
6969,65,35,80,30.0,35.0,55.0,65.0
6970,65,35,85,25.0,35.0,55.0,70.0
6971,65,35,90,25.0,35.0,55.0,70.0
6972,65,35,95,30.0,35.0,55.0,75.0
6973,65,35,100,30.0,35.0,55.0,75.0
6974,65,40,-5,10.0,20.0,45.0,15.0
6975,65,40,0,15.0,25.0,50.0,15.0
6976,65,40,5,15.0,25.0,50.0,15.0
6977,65,40,10,15.0,25.0,50.0,15.0
6978,65,40,15,15.0,25.0,50.0,20.0
6979,65,40,20,20.0,30.0,50.0,20.0
6980,65,40,25,20.0,30.0,50.0,25.0
6981,65,40,30,20.0,30.0,50.0,30.0
6982,65,40,35,25.0,35.0,50.0,35.0
6983,65,40,40,25.0,35.0,50.0,35.0
6984,65,40,45,25.0,35.0,50.0,40.0
6985,65,40,50,25.0,35.0,50.0,45.0
6986,65,40,55,25.0,35.0,50.0,55.0
6987,65,40,60,25.0,35.0,55.0,55.0
6988,65,40,65,30.0,35.0,55.0,60.0
6989,65,40,70,30.0,35.0,55.0,65.0
6990,65,40,75,30.0,35.0,55.0,65.0
6991,65,40,80,30.0,35.0,55.0,70.0
6992,65,40,85,25.0,35.0,55.0,70.0
6993,65,40,90,30.0,35.0,55.0,75.0
6994,65,40,95,25.0,35.0,55.0,75.0
6995,65,40,100,25.0,30.0,55.0,75.0
6996,65,45,-5,10.0,20.0,50.0,15.0
6997,65,45,0,10.0,20.0,50.0,15.0
6998,65,45,5,15.0,25.0,50.0,15.0
6999,65,45,10,15.0,25.0,50.0,20.0
7000,65,45,15,15.0,25.0,50.0,20.0
7001,65,45,20,20.0,25.0,55.0,25.0
7002,65,45,25,20.0,30.0,55.0,25.0
7003,65,45,30,20.0,30.0,55.0,30.0
7004,65,45,35,20.0,30.0,55.0,30.0
7005,65,45,40,25.0,35.0,55.0,35.0
7006,65,45,45,25.0,35.0,55.0,40.0
7007,65,45,50,25.0,35.0,55.0,45.0
7008,65,45,55,25.0,35.0,55.0,55.0
7009,65,45,60,30.0,35.0,55.0,60.0
7010,65,45,65,30.0,35.0,55.0,65.0
7011,65,45,70,25.0,35.0,55.0,65.0
7012,65,45,75,30.0,35.0,55.0,70.0
7013,65,45,80,30.0,35.0,55.0,70.0
7014,65,45,85,25.0,35.0,55.0,75.0
7015,65,45,90,30.0,35.0,60.0,75.0
7016,65,45,95,25.0,35.0,60.0,75.0
7017,65,45,100,25.0,35.0,60.0,80.0
7018,65,50,-5,10.0,20.0,50.0,15.0
7019,65,50,0,10.0,20.0,50.0,15.0
7020,65,50,5,15.0,25.0,50.0,15.0
7021,65,50,10,15.0,25.0,55.0,20.0
7022,65,50,15,15.0,25.0,55.0,20.0
7023,65,50,20,15.0,25.0,55.0,20.0
7024,65,50,25,20.0,25.0,55.0,25.0
7025,65,50,30,20.0,25.0,55.0,30.0
7026,65,50,35,20.0,30.0,55.0,30.0
7027,65,50,40,20.0,30.0,55.0,35.0
7028,65,50,45,25.0,30.0,55.0,45.0
7029,65,50,50,25.0,30.0,55.0,50.0
7030,65,50,55,25.0,35.0,55.0,55.0
7031,65,50,60,25.0,35.0,55.0,60.0
7032,65,50,65,25.0,35.0,60.0,60.0
7033,65,50,70,25.0,35.0,60.0,65.0
7034,65,50,75,30.0,35.0,60.0,70.0
7035,65,50,80,25.0,35.0,60.0,70.0
7036,65,50,85,30.0,35.0,60.0,75.0
7037,65,50,90,30.0,40.0,60.0,80.0
7038,65,50,95,30.0,35.0,60.0,80.0
7039,65,50,100,30.0,35.0,60.0,80.0
7040,65,55,-5,10.0,20.0,50.0,15.0
7041,65,55,0,10.0,20.0,50.0,15.0
7042,65,55,5,15.0,20.0,55.0,15.0
7043,65,55,10,15.0,25.0,55.0,20.0
7044,65,55,15,15.0,25.0,55.0,20.0
7045,65,55,20,15.0,25.0,55.0,25.0
7046,65,55,25,15.0,25.0,55.0,25.0
7047,65,55,30,20.0,25.0,60.0,30.0
7048,65,55,35,20.0,25.0,60.0,30.0
7049,65,55,40,20.0,25.0,60.0,35.0
7050,65,55,45,20.0,30.0,60.0,40.0
7051,65,55,50,25.0,30.0,60.0,50.0
7052,65,55,55,25.0,35.0,60.0,55.0
7053,65,55,60,25.0,35.0,60.0,60.0
7054,65,55,65,25.0,35.0,60.0,65.0
7055,65,55,70,25.0,35.0,60.0,65.0
7056,65,55,75,30.0,35.0,60.0,70.0
7057,65,55,80,30.0,35.0,60.0,70.0
7058,65,55,85,30.0,40.0,60.0,75.0
7059,65,55,90,30.0,40.0,60.0,80.0
7060,65,55,95,30.0,40.0,60.0,80.0
7061,65,55,100,30.0,40.0,60.0,80.0
7062,65,60,-5,10.0,20.0,50.0,15.0
7063,65,60,0,10.0,20.0,50.0,15.0
7064,65,60,5,15.0,20.0,55.0,20.0
7065,65,60,10,15.0,25.0,55.0,20.0
7066,65,60,15,15.0,25.0,55.0,20.0
7067,65,60,20,15.0,25.0,60.0,25.0
7068,65,60,25,15.0,25.0,60.0,25.0
7069,65,60,30,20.0,25.0,60.0,30.0
7070,65,60,35,20.0,25.0,60.0,30.0
7071,65,60,40,20.0,30.0,60.0,40.0
7072,65,60,45,20.0,30.0,60.0,40.0
7073,65,60,50,20.0,30.0,60.0,50.0
7074,65,60,55,25.0,30.0,60.0,55.0
7075,65,60,60,25.0,35.0,60.0,60.0
7076,65,60,65,25.0,35.0,60.0,65.0
7077,65,60,70,25.0,35.0,60.0,65.0
7078,65,60,75,30.0,35.0,65.0,70.0
7079,65,60,80,30.0,40.0,65.0,75.0
7080,65,60,85,30.0,40.0,65.0,75.0
7081,65,60,90,30.0,40.0,65.0,80.0
7082,65,60,95,30.0,40.0,65.0,80.0
7083,65,60,100,30.0,40.0,65.0,80.0
7084,65,65,-5,10.0,20.0,55.0,15.0
7085,65,65,0,15.0,20.0,55.0,15.0
7086,65,65,5,15.0,20.0,55.0,20.0
7087,65,65,10,15.0,25.0,55.0,20.0
7088,65,65,15,15.0,25.0,55.0,20.0
7089,65,65,20,15.0,25.0,60.0,25.0
7090,65,65,25,20.0,25.0,60.0,25.0
7091,65,65,30,20.0,25.0,60.0,30.0
7092,65,65,35,20.0,25.0,60.0,35.0
7093,65,65,40,20.0,25.0,60.0,40.0
7094,65,65,45,20.0,30.0,60.0,40.0
7095,65,65,50,20.0,30.0,65.0,50.0
7096,65,65,55,25.0,30.0,65.0,55.0
7097,65,65,60,25.0,30.0,65.0,60.0
7098,65,65,65,25.0,35.0,65.0,65.0
7099,65,65,70,25.0,35.0,65.0,65.0
7100,65,65,75,25.0,35.0,65.0,70.0
7101,65,65,80,30.0,35.0,65.0,75.0
7102,65,65,85,30.0,40.0,65.0,75.0
7103,65,65,90,30.0,40.0,65.0,80.0
7104,65,65,95,30.0,40.0,65.0,80.0
7105,65,65,100,30.0,40.0,65.0,80.0
7106,65,70,-5,15.0,20.0,55.0,15.0
7107,65,70,0,15.0,20.0,55.0,15.0
7108,65,70,5,15.0,20.0,55.0,20.0
7109,65,70,10,15.0,20.0,60.0,20.0
7110,65,70,15,15.0,25.0,60.0,25.0
7111,65,70,20,15.0,25.0,60.0,25.0
7112,65,70,25,20.0,25.0,60.0,30.0
7113,65,70,30,20.0,25.0,65.0,30.0
7114,65,70,35,20.0,25.0,65.0,35.0
7115,65,70,40,20.0,25.0,65.0,40.0
7116,65,70,45,20.0,25.0,65.0,45.0
7117,65,70,50,20.0,30.0,65.0,50.0
7118,65,70,55,20.0,30.0,65.0,55.0
7119,65,70,60,25.0,30.0,65.0,60.0
7120,65,70,65,25.0,35.0,65.0,65.0
7121,65,70,70,25.0,35.0,65.0,65.0
7122,65,70,75,25.0,35.0,65.0,70.0
7123,65,70,80,25.0,35.0,70.0,75.0
7124,65,70,85,30.0,35.0,70.0,80.0
7125,65,70,90,30.0,40.0,70.0,80.0
7126,65,70,95,30.0,40.0,70.0,80.0
7127,65,70,100,30.0,40.0,70.0,85.0
7128,65,75,-5,15.0,20.0,55.0,15.0
7129,65,75,0,15.0,20.0,55.0,20.0
7130,65,75,5,15.0,20.0,55.0,20.0
7131,65,75,10,15.0,25.0,60.0,25.0
7132,65,75,15,15.0,25.0,60.0,25.0
7133,65,75,20,20.0,25.0,60.0,25.0
7134,65,75,25,20.0,25.0,65.0,30.0
7135,65,75,30,20.0,25.0,65.0,35.0
7136,65,75,35,20.0,25.0,65.0,40.0
7137,65,75,40,20.0,25.0,65.0,40.0
7138,65,75,45,20.0,25.0,65.0,50.0
7139,65,75,50,20.0,30.0,65.0,55.0
7140,65,75,55,20.0,30.0,65.0,55.0
7141,65,75,60,20.0,30.0,70.0,60.0
7142,65,75,65,25.0,30.0,70.0,65.0
7143,65,75,70,25.0,35.0,70.0,70.0
7144,65,75,75,25.0,30.0,70.0,70.0
7145,65,75,80,25.0,35.0,70.0,75.0
7146,65,75,85,25.0,35.0,70.0,80.0
7147,65,75,90,30.0,40.0,70.0,80.0
7148,65,75,95,30.0,40.0,70.0,85.0
7149,65,75,100,30.0,40.0,70.0,85.0
7150,65,80,-5,15.0,20.0,55.0,20.0
7151,65,80,0,15.0,20.0,55.0,20.0
7152,65,80,5,15.0,20.0,60.0,20.0
7153,65,80,10,15.0,25.0,60.0,25.0
7154,65,80,15,20.0,25.0,60.0,25.0
7155,65,80,20,20.0,25.0,60.0,30.0
7156,65,80,25,20.0,25.0,65.0,35.0
7157,65,80,30,20.0,25.0,65.0,40.0
7158,65,80,35,20.0,25.0,65.0,40.0
7159,65,80,40,20.0,25.0,65.0,45.0
7160,65,80,45,20.0,30.0,65.0,50.0
7161,65,80,50,20.0,30.0,70.0,55.0
7162,65,80,55,20.0,30.0,70.0,55.0
7163,65,80,60,20.0,30.0,70.0,60.0
7164,65,80,65,25.0,30.0,70.0,65.0
7165,65,80,70,25.0,30.0,70.0,70.0
7166,65,80,75,25.0,30.0,75.0,70.0
7167,65,80,80,25.0,30.0,75.0,75.0
7168,65,80,85,25.0,35.0,75.0,80.0
7169,65,80,90,30.0,35.0,75.0,80.0
7170,65,80,95,30.0,35.0,75.0,85.0
7171,65,80,100,30.0,35.0,75.0,85.0
7172,65,85,-5,15.0,20.0,55.0,20.0
7173,65,85,0,15.0,20.0,60.0,20.0
7174,65,85,5,15.0,20.0,60.0,25.0
7175,65,85,10,15.0,25.0,60.0,25.0
7176,65,85,15,20.0,25.0,60.0,30.0
7177,65,85,20,20.0,25.0,65.0,35.0
7178,65,85,25,20.0,25.0,65.0,35.0
7179,65,85,30,20.0,25.0,65.0,40.0
7180,65,85,35,20.0,25.0,65.0,45.0
7181,65,85,40,20.0,25.0,65.0,50.0
7182,65,85,45,20.0,25.0,70.0,55.0
7183,65,85,50,20.0,30.0,70.0,55.0
7184,65,85,55,20.0,25.0,70.0,60.0
7185,65,85,60,20.0,30.0,70.0,65.0
7186,65,85,65,20.0,30.0,75.0,65.0
7187,65,85,70,25.0,30.0,75.0,70.0
7188,65,85,75,20.0,30.0,75.0,75.0
7189,65,85,80,25.0,30.0,75.0,75.0
7190,65,85,85,20.0,30.0,75.0,80.0
7191,65,85,90,25.0,35.0,80.0,85.0
7192,65,85,95,25.0,30.0,80.0,85.0
7193,65,85,100,25.0,35.0,75.0,85.0
7194,65,90,-5,15.0,20.0,55.0,20.0
7195,65,90,0,15.0,20.0,60.0,20.0
7196,65,90,5,15.0,20.0,60.0,25.0
7197,65,90,10,15.0,20.0,60.0,30.0
7198,65,90,15,20.0,25.0,65.0,30.0
7199,65,90,20,20.0,25.0,65.0,35.0
7200,65,90,25,20.0,25.0,65.0,40.0
7201,65,90,30,20.0,25.0,65.0,45.0
7202,65,90,35,20.0,25.0,70.0,50.0
7203,65,90,40,20.0,30.0,70.0,50.0
7204,65,90,45,20.0,30.0,70.0,55.0
7205,65,90,50,20.0,30.0,70.0,60.0
7206,65,90,55,20.0,30.0,70.0,60.0
7207,65,90,60,20.0,25.0,75.0,65.0
7208,65,90,65,20.0,25.0,75.0,70.0
7209,65,90,70,20.0,30.0,75.0,70.0
7210,65,90,75,20.0,30.0,75.0,75.0
7211,65,90,80,20.0,25.0,80.0,75.0
7212,65,90,85,20.0,30.0,80.0,80.0
7213,65,90,90,25.0,30.0,80.0,85.0
7214,65,90,95,25.0,30.0,80.0,85.0
7215,65,90,100,25.0,30.0,80.0,90.0
7216,65,95,-5,15.0,20.0,60.0,20.0
7217,65,95,0,15.0,20.0,60.0,25.0
7218,65,95,5,15.0,20.0,60.0,30.0
7219,65,95,10,15.0,20.0,60.0,30.0
7220,65,95,15,20.0,25.0,65.0,35.0
7221,65,95,20,20.0,25.0,65.0,40.0
7222,65,95,25,20.0,25.0,65.0,40.0
7223,65,95,30,20.0,25.0,70.0,45.0
7224,65,95,35,20.0,25.0,70.0,50.0
7225,65,95,40,20.0,25.0,70.0,55.0
7226,65,95,45,20.0,30.0,70.0,60.0
7227,65,95,50,20.0,30.0,70.0,60.0
7228,65,95,55,20.0,30.0,75.0,65.0
7229,65,95,60,20.0,30.0,75.0,70.0
7230,65,95,65,20.0,30.0,75.0,70.0
7231,65,95,70,20.0,30.0,75.0,75.0
7232,65,95,75,20.0,25.0,80.0,75.0
7233,65,95,80,20.0,25.0,80.0,80.0
7234,65,95,85,20.0,30.0,80.0,80.0
7235,65,95,90,25.0,30.0,80.0,85.0
7236,65,95,95,25.0,30.0,80.0,85.0
7237,65,95,100,25.0,30.0,80.0,85.0
7238,65,100,-5,15.0,20.0,60.0,25.0
7239,65,100,0,15.0,20.0,60.0,25.0
7240,65,100,5,15.0,20.0,65.0,30.0
7241,65,100,10,20.0,20.0,65.0,35.0
7242,65,100,15,20.0,20.0,65.0,35.0
7243,65,100,20,20.0,25.0,65.0,40.0
7244,65,100,25,20.0,25.0,70.0,40.0
7245,65,100,30,20.0,25.0,70.0,50.0
7246,65,100,35,20.0,25.0,70.0,55.0
7247,65,100,40,20.0,25.0,70.0,60.0
7248,65,100,45,20.0,30.0,70.0,60.0
7249,65,100,50,20.0,25.0,75.0,65.0
7250,65,100,55,20.0,25.0,75.0,65.0
7251,65,100,60,20.0,25.0,75.0,70.0
7252,65,100,65,20.0,30.0,75.0,70.0
7253,65,100,70,20.0,25.0,80.0,75.0
7254,65,100,75,20.0,25.0,80.0,75.0
7255,65,100,80,20.0,25.0,80.0,80.0
7256,65,100,85,20.0,30.0,80.0,80.0
7257,65,100,90,25.0,30.0,80.0,85.0
7258,65,100,95,25.0,30.0,80.0,85.0
7259,65,100,100,25.0,30.0,80.0,90.0
7260,70,-5,-5,15.0,25.0,30.0,15.0
7261,70,-5,0,15.0,25.0,30.0,15.0
7262,70,-5,5,15.0,25.0,30.0,15.0
7263,70,-5,10,20.0,25.0,30.0,15.0
7264,70,-5,15,20.0,30.0,30.0,20.0
7265,70,-5,20,20.0,25.0,30.0,20.0
7266,70,-5,25,20.0,30.0,30.0,20.0
7267,70,-5,30,20.0,25.0,30.0,25.0
7268,70,-5,35,20.0,25.0,30.0,25.0
7269,70,-5,40,20.0,25.0,30.0,30.0
7270,70,-5,45,20.0,25.0,35.0,30.0
7271,70,-5,50,20.0,25.0,35.0,35.0
7272,70,-5,55,20.0,25.0,35.0,40.0
7273,70,-5,60,20.0,25.0,35.0,40.0
7274,70,-5,65,20.0,25.0,35.0,45.0
7275,70,-5,70,20.0,25.0,35.0,50.0
7276,70,-5,75,20.0,25.0,35.0,50.0
7277,70,-5,80,20.0,25.0,35.0,55.0
7278,70,-5,85,20.0,25.0,40.0,55.0
7279,70,-5,90,20.0,25.0,40.0,65.0
7280,70,-5,95,20.0,25.0,40.0,65.0
7281,70,-5,100,20.0,25.0,40.0,70.0
7282,70,0,-5,20.0,25.0,30.0,15.0
7283,70,0,0,20.0,25.0,30.0,15.0
7284,70,0,5,15.0,25.0,30.0,15.0
7285,70,0,10,20.0,30.0,30.0,15.0
7286,70,0,15,20.0,30.0,35.0,20.0
7287,70,0,20,20.0,30.0,35.0,20.0
7288,70,0,25,20.0,30.0,30.0,25.0
7289,70,0,30,20.0,30.0,35.0,25.0
7290,70,0,35,20.0,30.0,30.0,30.0
7291,70,0,40,20.0,25.0,35.0,30.0
7292,70,0,45,20.0,25.0,35.0,30.0
7293,70,0,50,20.0,25.0,35.0,35.0
7294,70,0,55,20.0,25.0,35.0,40.0
7295,70,0,60,20.0,25.0,35.0,45.0
7296,70,0,65,20.0,25.0,40.0,50.0
7297,70,0,70,20.0,25.0,40.0,50.0
7298,70,0,75,20.0,25.0,40.0,55.0
7299,70,0,80,20.0,25.0,40.0,55.0
7300,70,0,85,20.0,25.0,40.0,60.0
7301,70,0,90,20.0,25.0,40.0,65.0
7302,70,0,95,20.0,25.0,40.0,65.0
7303,70,0,100,25.0,30.0,40.0,70.0
7304,70,5,-5,20.0,25.0,30.0,15.0
7305,70,5,0,20.0,25.0,35.0,15.0
7306,70,5,5,20.0,30.0,35.0,15.0
7307,70,5,10,20.0,30.0,35.0,15.0
7308,70,5,15,20.0,30.0,35.0,20.0
7309,70,5,20,20.0,30.0,35.0,20.0
7310,70,5,25,20.0,30.0,35.0,25.0
7311,70,5,30,20.0,30.0,35.0,25.0
7312,70,5,35,20.0,30.0,35.0,30.0
7313,70,5,40,20.0,30.0,35.0,30.0
7314,70,5,45,20.0,30.0,35.0,35.0
7315,70,5,50,25.0,30.0,35.0,40.0
7316,70,5,55,25.0,30.0,40.0,45.0
7317,70,5,60,25.0,30.0,40.0,50.0
7318,70,5,65,20.0,25.0,40.0,50.0
7319,70,5,70,25.0,30.0,40.0,55.0
7320,70,5,75,25.0,30.0,45.0,60.0
7321,70,5,80,20.0,30.0,45.0,60.0
7322,70,5,85,20.0,25.0,45.0,60.0
7323,70,5,90,20.0,30.0,45.0,65.0
7324,70,5,95,25.0,30.0,45.0,70.0
7325,70,5,100,25.0,30.0,45.0,70.0
7326,70,10,-5,15.0,25.0,35.0,15.0
7327,70,10,0,20.0,25.0,35.0,15.0
7328,70,10,5,20.0,30.0,35.0,15.0
7329,70,10,10,20.0,30.0,35.0,15.0
7330,70,10,15,20.0,30.0,35.0,20.0
7331,70,10,20,20.0,30.0,35.0,20.0
7332,70,10,25,20.0,30.0,35.0,25.0
7333,70,10,30,20.0,30.0,35.0,30.0
7334,70,10,35,25.0,30.0,35.0,30.0
7335,70,10,40,25.0,30.0,35.0,35.0
7336,70,10,45,25.0,30.0,35.0,40.0
7337,70,10,50,25.0,30.0,40.0,40.0
7338,70,10,55,25.0,30.0,40.0,45.0
7339,70,10,60,25.0,30.0,40.0,50.0
7340,70,10,65,25.0,30.0,45.0,55.0
7341,70,10,70,25.0,30.0,45.0,55.0
7342,70,10,75,25.0,30.0,45.0,60.0
7343,70,10,80,25.0,30.0,45.0,60.0
7344,70,10,85,25.0,30.0,45.0,65.0
7345,70,10,90,25.0,30.0,45.0,65.0
7346,70,10,95,25.0,30.0,45.0,70.0
7347,70,10,100,25.0,30.0,45.0,70.0
7348,70,15,-5,15.0,25.0,40.0,10.0
7349,70,15,0,20.0,25.0,35.0,15.0
7350,70,15,5,20.0,30.0,35.0,15.0
7351,70,15,10,20.0,30.0,40.0,15.0
7352,70,15,15,20.0,30.0,40.0,20.0
7353,70,15,20,20.0,30.0,40.0,25.0
